1.66,-0.55,-0.40,-0.63,0.88,0.82,1.45,1.61,1.73,2.70,3.92,0.51,5.15,4.14,4.24,5.35,2.93,4.78,1.77,1.12,-0.94,2
-1.85,0.05,1.25,1.62,0.54,0.22,0.05,-0.19,0.32,3.64,1.91,3.03,2.77,5.21,4.89,3.30,5.68,3.59,0.98,1.46,-0.70,2
0.93,1.48,1.01,-0.30,0.95,0.73,0.27,3.66,3.02,3.87,2.60,3.15,4.65,3.87,3.37,0.73,2.61,2.16,2.10,1.86,-0.03,2
0.08,2.22,2.23,0.41,-0.21,2.27,0.78,0.11,3.39,0.57,-0.18,5.00,4.08,4.03,6.77,4.89,4.26,4.63,1.78,1.87,-0.10,2
0.46,-2.24,-0.01,0.68,1.01,2.45,2.31,0.52,1.40,3.52,2.97,1.87,5.68,6.38,4.48,4.96,0.66,1.91,0.88,0.45,-0.22,2
0.60,-0.30,-2.65,-0.49,0.18,-1.13,0.22,1.48,3.13,1.90,2.91,3.86,4.04,3.76,3.69,2.70,0.46,2.11,-0.45,1.73,-0.61,2
-0.18,0.22,1.68,-0.98,-0.57,1.41,-0.66,0.21,1.69,2.01,2.17,2.11,4.98,4.81,4.42,4.10,3.65,2.80,0.44,-0.51,0.70,2
0.25,-1.88,-1.40,0.57,0.92,1.25,0.30,1.20,1.69,1.70,3.78,3.27,3.43,4.58,6.73,3.83,0.77,1.68,1.41,0.02,0.31,2
-0.61,-1.42,-0.93,-1.90,0.56,0.50,0.62,1.64,3.26,1.83,4.37,6.80,3.99,2.43,3.96,4.23,2.52,2.34,1.49,-0.93,-0.31,2
0.50,-0.74,0.69,1.21,-0.47,1.26,1.35,0.32,1.78,1.95,3.35,4.37,3.82,2.05,5.28,2.65,3.04,1.67,2.44,0.52,0.53,2
-1.80,0.00,0.69,1.16,1.68,2.34,2.54,2.06,3.74,3.56,3.88,5.12,3.81,4.15,1.78,2.24,0.15,1.43,0.92,0.95,-0.21,2
0.53,0.45,-0.12,0.22,-0.50,0.92,2.03,2.71,4.53,2.59,6.93,4.56,2.32,4.60,1.36,1.75,0.24,0.14,2.50,-0.90,0.06,2
-0.20,0.41,1.57,-0.29,1.92,0.61,0.68,1.87,1.39,2.13,3.67,3.92,5.49,4.65,4.65,6.61,2.75,3.45,2.40,1.28,-0.14,2
-0.78,-0.38,-0.35,-1.00,0.37,1.72,1.42,3.55,2.94,6.02,7.17,5.13,5.17,2.41,3.24,-0.41,-1.02,0.71,-0.10,0.13,0.41,2
0.05,-0.46,2.11,1.94,-0.49,1.38,-0.39,-0.47,1.32,2.53,2.85,3.20,2.53,5.19,6.11,4.67,3.35,3.21,2.63,1.19,0.77,2
1.32,0.73,-0.86,-1.23,0.36,0.95,0.69,0.10,0.01,2.14,3.16,1.69,3.21,2.77,5.38,5.67,1.12,2.90,1.02,4.65,-0.90,2
-0.28,-0.11,-0.18,0.73,-0.74,1.32,0.43,-0.05,1.56,2.63,2.24,2.48,3.31,3.83,7.12,3.69,3.45,1.17,1.35,0.70,1.92,2
-0.57,0.61,0.61,0.48,-0.88,-0.38,0.81,3.13,2.79,5.24,4.54,5.49,4.87,3.15,2.14,1.88,1.59,0.81,0.23,1.66,-1.08,2
1.15,1.16,-0.92,-0.02,0.86,0.63,-0.78,2.03,0.66,3.90,4.92,4.53,4.61,2.77,3.18,2.82,1.40,3.32,0.16,1.09,-0.76,2
-0.40,-0.50,0.40,0.43,-0.43,-1.68,0.04,2.46,2.44,2.28,4.00,3.96,2.31,3.14,4.16,2.95,0.02,0.50,-0.32,2.79,0.45,2
0.96,0.28,1.14,0.87,-1.34,1.36,2.24,2.16,3.21,3.56,8.38,6.84,4.30,1.79,2.99,2.46,-1.25,0.62,-1.96,0.48,-0.28,2
-1.75,-0.77,-0.25,1.36,-0.70,0.76,2.84,1.15,2.16,-1.77,3.13,0.52,3.78,4.55,6.07,4.65,4.26,5.18,0.80,1.54,0.33,2
-1.20,1.14,0.01,-0.07,-0.48,1.63,2.70,0.24,1.49,1.11,2.87,4.98,4.76,4.33,2.20,4.01,2.60,1.24,-0.97,0.84,1.33,2
0.61,-0.46,1.77,-0.14,-1.54,0.64,3.73,2.81,2.75,4.78,6.39,5.63,3.18,3.09,4.21,1.15,-0.20,1.40,-1.42,-1.89,-0.75,2
0.08,-0.27,0.38,1.11,1.29,1.05,0.11,0.77,2.61,2.65,2.33,3.81,2.56,4.45,4.82,3.30,3.18,3.33,0.73,0.17,-0.53,2
-2.52,0.11,0.38,1.98,-0.66,1.06,0.32,1.93,3.23,2.51,3.89,4.52,2.85,3.91,3.25,3.14,2.75,3.13,1.89,2.45,0.96,2
0.68,-0.03,1.99,0.14,-1.35,0.05,0.52,1.25,2.01,2.46,1.73,4.17,2.10,4.78,4.04,3.31,3.45,1.00,2.30,-0.66,0.28,2
1.12,0.42,-1.31,-0.08,0.01,0.47,2.48,1.76,1.66,3.73,5.05,6.68,4.68,5.16,3.30,0.41,0.58,-1.02,-0.22,0.68,-0.74,2
-1.10,-1.88,0.51,-1.04,0.59,0.47,1.64,0.16,4.27,3.84,5.36,5.28,2.16,2.72,2.47,0.07,1.94,0.29,-1.29,1.45,0.24,2
1.56,0.24,-1.22,0.09,-0.53,1.41,1.44,3.50,4.03,4.80,4.88,6.36,4.25,3.35,1.23,1.75,-0.16,0.91,-0.38,0.75,1.54,2
1.09,-0.13,-0.81,0.56,1.35,0.33,-0.06,2.48,4.75,2.92,5.27,5.45,2.80,2.60,4.70,1.78,1.15,1.27,0.41,0.15,-0.05,2
0.28,0.63,1.61,-0.98,-0.13,1.03,-1.43,1.60,3.49,3.35,5.01,3.22,4.90,5.22,3.65,2.95,3.66,2.50,1.12,0.11,-0.60,2
0.60,0.10,-0.14,0.22,-1.43,1.17,3.52,2.21,6.55,5.02,5.42,6.23,2.66,2.66,2.79,2.69,-0.86,0.43,1.22,-2.12,1.21,2
-0.50,-1.34,1.57,0.44,-0.40,-0.33,-1.20,0.30,1.16,2.71,1.06,3.41,5.26,3.74,4.81,3.72,2.67,1.71,1.73,0.04,0.42,2
1.51,1.37,0.53,-0.64,1.74,2.34,-0.26,2.12,0.11,3.81,4.84,4.72,5.59,2.92,5.48,2.08,2.08,-0.87,2.29,0.00,0.08,2
-2.03,0.06,-0.17,-0.32,0.74,0.59,0.58,3.33,1.02,1.61,3.92,2.61,4.49,4.04,3.12,3.56,2.59,2.68,2.31,0.34,-0.37,2
-0.15,-2.35,-2.02,1.30,-1.29,1.20,0.63,0.81,-0.77,3.50,3.69,2.23,1.86,4.90,6.27,5.50,1.46,3.11,1.53,-0.16,-0.32,2
-2.02,-1.17,-0.41,-0.41,0.03,1.36,1.97,-0.10,1.28,2.89,4.78,2.86,5.63,4.89,3.97,2.43,1.50,2.76,0.13,0.05,-1.24,2
-0.23,0.39,0.82,-0.27,0.17,-0.25,2.70,2.43,3.96,4.01,6.30,4.97,4.49,3.73,1.88,0.65,1.06,0.21,1.50,1.38,1.65,2
2.50,0.68,-0.20,0.02,2.07,-0.59,1.12,0.71,1.07,3.27,4.01,2.32,2.96,5.33,4.86,2.82,2.05,1.15,-0.31,0.66,1.96,2
1.93,0.65,0.54,0.50,-0.47,0.65,-0.72,-0.90,1.11,2.15,2.75,3.66,5.37,6.06,5.40,5.14,3.84,3.98,1.71,0.33,0.33,2
0.14,0.65,-0.79,0.71,0.93,0.79,2.81,2.22,4.06,6.43,6.56,4.81,2.58,3.71,2.32,2.48,-1.76,2.34,0.23,0.09,-0.48,2
-0.38,-0.61,0.51,0.85,-1.10,1.02,-0.32,0.79,2.94,1.72,2.02,3.54,3.43,3.84,5.55,3.45,3.75,1.75,1.76,0.73,0.69,2
-0.64,-1.38,-2.45,-1.48,-0.25,-0.54,2.96,2.67,2.75,3.02,5.12,2.97,4.22,3.57,4.54,2.71,1.46,0.13,0.87,-0.56,0.40,2
0.93,-1.39,1.24,1.24,-2.03,0.56,-0.42,-0.12,1.50,0.61,4.70,3.11,4.00,6.22,7.22,4.76,5.32,0.81,2.03,1.17,-0.75,2
-0.85,0.96,-0.70,-0.61,-0.67,0.01,1.85,1.64,4.17,2.52,4.54,3.57,3.52,4.92,6.22,1.49,1.88,0.09,0.46,-0.58,-0.85,2
0.40,0.29,-0.19,-0.46,-1.76,-0.26,1.72,2.26,0.31,3.17,4.12,4.31,4.07,4.25,1.13,3.95,2.41,0.41,0.62,1.02,-0.91,2
-0.38,-0.09,-0.17,0.32,0.27,1.34,1.93,-0.92,2.02,3.64,2.10,1.69,3.67,3.69,4.74,3.13,3.06,1.25,1.22,0.85,0.50,2
-0.53,0.56,2.06,-1.11,0.43,1.05,0.92,0.71,1.11,0.76,1.41,2.54,5.32,5.38,5.77,2.04,1.65,1.39,1.42,0.19,0.28,2
0.01,-0.90,1.22,0.31,-1.16,1.55,1.51,2.07,1.15,3.30,3.64,6.11,4.02,2.19,3.28,1.68,0.15,1.54,1.46,0.21,0.84,2
1.47,-0.95,1.05,0.20,0.16,0.24,0.83,1.11,2.11,2.27,2.73,2.68,4.52,3.79,4.50,3.15,3.18,1.61,1.31,0.61,0.03,2
1.98,-0.58,0.06,2.05,1.95,-1.45,0.45,-0.65,2.08,0.52,2.84,3.31,4.14,4.54,5.95,5.14,3.00,1.50,3.67,-0.60,-0.27,2
0.76,1.14,-0.18,-1.52,1.31,1.33,-1.13,3.87,3.76,5.35,5.83,4.79,3.72,4.54,1.61,0.85,0.07,0.06,-0.02,-0.17,-1.53,2
0.19,-0.39,-0.96,0.09,2.04,-0.37,-1.30,1.19,2.95,3.59,1.89,5.61,2.85,3.97,5.30,3.68,3.61,0.64,2.65,1.93,0.36,2
-0.99,-0.48,0.99,-0.38,0.25,-0.07,3.08,2.28,2.70,5.66,5.40,5.19,2.96,4.58,2.87,2.07,0.84,1.24,1.87,0.21,1.25,2
2.52,-0.32,-1.89,1.29,0.25,-0.26,-1.45,0.49,2.38,2.52,1.68,2.61,2.39,6.71,3.88,2.99,4.42,2.88,0.76,2.77,0.18,2
-0.79,2.45,0.70,0.20,0.54,0.61,0.88,3.22,1.53,4.12,6.56,4.69,3.91,5.31,2.53,-1.34,1.55,-0.73,-0.39,-0.34,-0.55,2
-0.71,1.57,0.26,-0.75,1.27,0.28,1.10,4.92,3.50,3.69,5.03,5.30,2.98,5.05,3.80,2.56,-0.98,1.17,-0.10,-1.80,-0.69,2
-0.32,1.58,-0.91,2.38,0.50,0.67,-0.46,0.45,1.25,2.76,1.26,5.33,3.20,2.99,3.32,2.96,1.11,1.70,1.10,1.04,-0.36,2
-0.98,0.67,0.09,0.88,0.91,-0.45,0.95,1.47,0.28,1.46,3.51,2.90,3.69,3.52,5.32,3.85,2.70,0.92,2.65,2.34,-1.05,2
-0.00,-0.30,0.33,1.77,-0.12,1.09,1.11,2.01,1.68,2.93,4.53,2.93,3.51,3.23,2.63,1.01,1.75,1.15,1.60,0.45,-1.19,2
2.23,-0.09,1.10,0.49,-0.50,0.30,-0.96,0.80,0.52,1.45,3.50,4.83,3.90,3.17,5.20,4.02,2.71,2.77,2.24,1.12,-1.28,2
-0.16,1.57,-0.64,-0.05,0.36,-0.04,-0.45,2.54,4.02,4.61,6.04,5.78,3.30,3.25,3.22,0.94,0.67,0.98,-0.31,1.16,0.38,2
-1.51,0.13,-0.34,-0.18,0.36,-0.58,2.10,2.26,2.53,4.15,4.13,4.14,3.19,3.97,2.75,3.76,2.70,0.05,0.98,1.07,1.75,2
0.12,0.59,-0.72,0.14,-1.51,0.61,2.73,1.01,2.93,3.90,4.65,5.97,3.36,4.17,2.92,4.70,-0.06,0.75,0.95,-0.14,0.55,2
0.44,-0.42,1.08,0.23,0.69,0.81,0.55,-0.36,0.87,0.45,3.48,3.70,3.83,4.68,6.35,3.51,3.29,2.73,1.41,-1.01,-0.59,2
0.37,-0.37,0.86,-0.93,-0.62,-0.57,2.14,0.69,2.69,1.99,2.97,5.59,4.53,4.94,5.63,2.84,0.91,0.67,1.50,-0.15,1.04,2
0.54,-0.17,-0.46,-0.19,0.12,-0.61,1.87,2.85,2.34,4.39,5.62,3.97,4.34,1.56,2.16,2.97,0.05,1.79,1.33,-0.16,-0.58,2
0.72,0.16,-0.13,0.79,0.01,-0.13,1.51,0.50,0.92,3.46,5.26,4.37,4.39,2.85,3.03,3.97,1.54,0.75,1.01,1.29,-0.23,2
0.45,0.03,-0.96,-2.38,0.36,1.70,1.30,1.95,2.47,3.33,4.78,3.37,3.64,3.96,4.01,2.72,1.35,3.37,1.62,-0.12,-1.60,2
0.55,-0.79,0.62,-0.34,-0.89,-0.47,0.76,2.69,3.58,3.18,3.57,3.95,3.03,5.44,3.49,2.55,1.30,1.91,1.30,1.50,1.47,2
-0.19,1.57,0.10,-0.54,0.12,1.19,2.21,-0.33,1.95,4.02,4.54,5.13,4.26,1.75,4.96,1.02,1.02,1.20,0.95,-0.77,-0.15,2
-1.25,2.03,-2.25,0.48,-1.13,0.84,0.22,4.18,4.45,4.50,5.95,5.29,3.82,3.47,1.99,0.64,0.71,-2.95,-1.72,-0.32,0.35,2
0.67,0.59,0.26,-0.34,-0.19,1.07,-0.66,-0.02,0.76,2.57,4.75,3.89,3.34,3.67,5.66,3.81,4.23,2.11,1.06,0.27,0.58,2
-0.42,0.37,-0.18,2.25,0.42,-0.16,1.24,2.76,4.30,4.47,6.78,5.78,2.99,4.35,3.88,1.18,-1.37,0.52,-0.72,-0.13,0.77,2
1.23,-0.48,0.70,0.06,0.51,-0.42,0.87,1.18,0.87,3.76,5.74,3.52,3.16,5.51,4.25,1.69,1.23,1.78,2.95,0.07,-0.33,2
0.12,0.74,-1.08,-0.03,-1.70,-1.74,0.85,1.36,-0.83,2.39,2.52,3.42,6.13,4.18,7.16,1.99,4.58,4.24,-0.21,0.24,0.43,2
-0.88,0.51,0.51,0.64,0.71,-1.33,-0.20,0.48,0.51,1.66,1.32,4.89,3.38,5.64,5.27,5.89,2.71,3.92,0.23,1.15,-0.09,2
1.23,1.31,1.16,0.07,1.66,0.65,2.01,1.79,2.31,2.91,3.18,4.34,4.07,4.51,3.61,4.02,1.00,2.45,0.09,-0.14,-0.78,2
-0.10,-0.07,-0.21,1.73,-0.68,-1.09,1.25,1.13,-1.66,2.26,2.61,3.30,3.36,5.06,5.91,6.05,1.19,0.42,3.33,2.30,-0.51,2
0.55,-1.26,0.64,-0.93,-0.08,0.85,-1.05,1.45,2.21,2.16,4.50,3.62,3.28,3.04,4.12,3.66,1.50,1.44,1.92,1.49,-0.30,2
-0.68,-0.96,0.12,0.08,-0.34,1.02,0.43,3.65,2.84,2.72,4.83,4.98,4.65,1.29,3.54,4.38,2.42,1.92,1.32,2.05,-1.59,2
0.89,-0.61,0.18,2.46,-0.43,1.13,1.35,3.04,4.48,4.17,5.15,4.53,4.62,4.37,2.27,1.75,1.11,-1.87,-0.37,1.67,0.59,2
1.06,0.66,0.15,1.36,-2.14,1.62,-0.61,4.11,1.71,3.69,4.04,6.06,3.93,5.35,3.13,2.67,3.59,0.70,0.07,-1.09,-1.03,2
3.31,0.29,1.60,-1.46,-1.16,1.06,-0.98,-0.87,3.22,3.17,3.21,2.53,5.38,2.65,4.88,4.89,2.67,1.46,0.79,-0.08,1.32,2
-0.83,-0.10,1.62,-1.39,0.78,0.06,1.99,-1.11,1.23,1.19,2.26,3.62,1.59,4.91,4.32,3.50,3.62,2.31,-0.45,-0.12,-0.16,2
-0.14,-0.26,-0.67,0.73,-0.13,1.05,1.49,-0.46,-0.33,2.23,1.02,2.91,4.70,4.84,4.21,4.16,2.52,1.41,2.13,2.46,-1.02,2
0.35,-0.29,-0.21,-2.05,-0.55,1.22,3.09,3.37,4.01,5.72,3.68,3.46,4.15,3.52,0.96,1.32,-0.40,-0.46,2.95,1.30,0.78,2
-0.73,0.33,-0.81,-0.26,-0.45,0.39,-0.70,0.76,2.02,1.37,2.20,2.85,4.67,5.25,6.76,5.24,3.61,1.99,-0.41,2.19,-0.57,2
-1.10,0.48,1.25,0.36,-0.95,-0.75,0.61,3.21,2.79,1.94,3.89,2.91,4.18,3.14,2.12,2.91,1.90,0.15,1.26,-0.06,-1.52,2
0.42,-0.37,-0.91,-1.92,0.38,0.46,1.36,1.74,1.96,3.70,6.82,4.77,4.60,3.89,2.46,2.39,2.46,0.28,3.47,-0.60,-1.00,2
-0.29,0.58,1.13,-0.92,2.32,0.41,-0.59,0.08,-0.85,1.17,2.70,3.60,4.11,4.38,4.87,2.44,3.26,2.66,2.28,1.23,0.61,2
-0.99,-0.56,-0.06,-1.86,0.53,-1.72,1.05,1.92,2.27,2.90,4.87,4.31,5.09,3.62,2.72,-0.71,2.78,2.31,1.92,0.31,-0.61,2
-1.11,1.13,1.41,1.70,-1.69,0.86,1.19,1.57,2.49,3.56,4.17,3.94,5.09,3.78,3.87,3.68,1.42,0.44,0.97,0.96,1.48,2
-0.25,0.08,0.04,-0.27,-0.16,0.44,0.49,-0.43,1.31,1.93,3.25,2.51,5.14,3.14,5.20,2.36,2.61,2.87,0.53,0.43,0.20,2
