-0.17,-0.50,1.34,0.48,2.20,2.14,3.50,2.95,4.29,6.32,7.48,4.49,5.40,3.45,1.62,0.77,-0.38,0.46,-0.47,-0.05,1.60,1
0.42,0.46,1.63,2.56,3.17,4.02,4.41,5.08,1.83,4.73,4.16,3.88,0.64,0.57,0.31,-1.56,1.45,-0.61,0.02,1.30,-2.42,1
-0.63,0.23,0.08,1.80,1.95,1.66,3.23,2.69,4.34,2.76,5.99,3.48,3.12,0.77,0.95,2.14,-1.31,-0.18,0.21,-1.14,0.76,1
0.26,-0.15,0.02,1.86,0.65,1.99,2.87,2.30,4.90,3.00,4.86,2.23,0.74,0.48,2.53,1.33,0.28,0.82,1.14,1.83,0.32,1
-0.02,-0.70,0.98,1.78,2.42,3.65,5.38,4.89,4.35,3.69,3.01,1.08,0.72,-1.40,-0.09,0.09,0.32,-0.21,-1.83,-1.49,1.12,1
1.66,-0.02,-0.63,-0.00,-0.19,-0.03,1.90,4.74,5.17,3.09,6.10,5.10,4.14,2.61,3.32,1.56,1.39,-1.18,0.64,0.38,-0.56,1
-0.41,1.48,1.83,3.34,2.29,1.52,3.99,4.97,3.42,5.05,4.72,1.09,1.21,2.17,1.30,2.04,-1.70,1.63,-0.26,-1.16,-0.05,1
0.55,1.79,1.36,3.26,2.49,3.77,4.66,5.24,3.94,2.76,2.73,2.14,1.32,1.22,2.49,1.74,0.20,0.60,-0.28,0.40,-0.44,1
0.52,0.29,-1.01,2.66,3.63,3.30,3.92,4.35,5.33,4.78,2.78,1.27,1.10,2.81,-0.19,-1.27,0.09,-0.67,0.94,-2.07,-0.52,1
0.51,2.16,0.87,1.81,-0.07,3.58,5.03,2.52,3.61,4.97,5.62,2.96,1.13,2.47,1.18,0.12,-0.35,1.00,0.17,-1.01,1.12,1
0.66,0.83,1.29,-0.59,1.40,0.33,3.06,4.39,5.13,3.66,5.46,2.66,5.22,4.59,2.32,-0.30,1.33,2.16,2.17,0.05,-0.23,1
0.36,1.66,1.59,1.11,2.99,4.20,5.10,3.31,4.01,3.76,4.41,3.56,0.89,1.65,0.85,0.59,-0.69,0.60,0.20,0.64,-0.16,1
-0.61,0.10,0.48,0.08,0.29,3.30,2.18,4.83,5.02,3.19,5.01,2.65,2.25,2.59,-0.23,0.65,0.36,-0.33,1.49,-0.66,1.32,1
-1.17,0.42,0.06,3.27,1.24,2.11,2.86,3.14,5.32,4.45,5.71,4.64,3.08,3.29,1.62,0.57,-0.28,0.01,-1.24,-0.52,0.89,1
0.62,2.03,2.53,1.19,3.24,5.13,5.51,5.25,4.80,4.86,2.64,0.92,-0.24,-0.26,0.79,-1.30,0.24,0.20,-0.73,1.36,0.93,1
0.39,2.67,0.38,2.08,3.48,2.20,3.79,4.28,3.86,6.00,3.38,5.30,2.89,1.02,1.18,1.89,-1.76,0.46,0.40,0.51,-0.25,1
-2.56,0.18,3.45,1.68,4.09,3.85,5.51,5.19,3.02,4.09,1.91,2.24,2.56,1.07,-0.97,1.20,-0.65,-0.68,-0.25,-0.71,0.65,1
-0.69,-0.87,-0.19,0.58,2.31,2.80,4.65,2.68,3.10,4.74,5.24,3.67,3.38,0.30,1.35,-0.02,-1.67,-1.33,-1.28,-0.47,0.66,1
-0.68,1.57,1.30,1.09,2.93,3.20,3.93,2.08,4.01,3.37,3.05,2.25,2.10,1.24,1.12,-0.16,1.75,1.24,-0.12,2.17,0.98,1
-0.83,1.43,-1.59,0.75,0.29,0.67,1.74,3.94,5.03,6.47,5.80,5.49,2.37,3.77,2.89,3.40,1.47,-1.16,-0.36,-0.04,-0.37,1
0.77,1.89,-0.10,2.99,1.75,3.01,4.46,5.44,4.76,3.40,4.53,3.02,4.18,3.12,0.40,0.81,1.19,-3.19,-0.45,0.90,-2.61,1
0.88,2.71,0.26,0.02,1.03,1.73,2.08,3.31,4.33,5.97,5.40,4.19,4.20,4.14,1.82,-1.13,1.85,0.05,-0.21,0.56,-0.43,1
0.71,2.71,1.82,4.07,4.94,4.04,5.71,6.08,3.56,3.66,4.21,0.55,0.33,-0.91,-0.29,-0.52,0.18,0.46,-0.51,0.50,-0.57,1
-1.32,-1.20,0.53,-0.55,1.50,1.98,3.63,3.60,4.16,5.06,4.38,4.19,2.05,1.09,2.70,1.43,-1.10,-1.21,-0.28,0.51,0.15,1
0.82,0.69,-1.22,2.28,1.71,3.50,3.76,4.00,5.63,3.37,1.66,1.94,1.39,1.93,0.68,-0.18,0.13,-0.20,-1.08,0.38,-0.06,1
-0.15,2.14,2.24,2.05,3.22,6.64,3.96,6.34,5.18,3.21,2.57,2.00,-0.96,-0.44,2.24,0.27,-2.85,0.39,-0.03,0.56,-0.28,1
0.08,-0.49,0.71,1.11,-0.23,3.33,2.11,3.32,4.67,4.24,5.55,4.19,2.84,-0.34,1.86,0.66,-0.24,0.50,-0.83,-0.43,-0.13,1
0.59,-0.76,0.20,-0.59,0.75,0.59,4.30,2.42,3.00,4.64,5.32,5.06,2.61,3.88,1.40,2.16,-0.02,0.89,0.19,-0.59,1.38,1
0.36,0.74,-0.80,1.13,0.12,1.46,2.42,3.60,4.00,3.95,5.29,4.57,1.52,0.48,1.92,2.09,1.72,-0.34,-0.49,0.95,-0.53,1
-0.28,-0.40,0.96,0.87,1.70,3.45,4.67,4.61,6.03,3.54,2.62,1.39,1.18,3.81,0.29,-0.16,-0.13,-0.22,-0.67,-0.71,0.38,1
-0.51,0.50,2.06,1.46,-0.09,1.97,3.13,3.39,6.10,4.67,3.60,2.44,2.07,1.43,2.18,0.70,-0.18,-2.39,1.28,1.24,-1.13,1
0.42,-1.19,0.29,2.24,3.14,1.86,3.78,2.83,2.92,4.86,5.03,2.76,1.57,0.55,-0.09,2.07,0.46,-0.80,0.14,0.27,-0.06,1
-0.38,3.15,-1.61,1.81,3.03,3.24,3.15,3.25,2.41,5.26,4.09,2.54,3.59,3.18,2.49,-0.09,-0.09,-0.46,-0.46,-1.16,0.27,1
-0.20,0.57,1.40,1.54,3.76,2.92,4.43,3.76,5.14,3.00,6.02,2.36,4.51,0.86,1.28,-0.22,1.76,0.26,-0.19,0.12,0.40,1
2.10,0.03,0.85,1.77,2.39,1.23,4.82,4.11,2.02,3.32,5.01,4.46,1.17,0.40,0.16,1.07,0.43,0.57,-0.29,1.64,-0.28,1
-0.16,0.47,0.85,-0.57,0.50,1.83,2.03,1.61,5.16,3.97,7.89,5.56,3.72,2.42,1.23,0.55,0.77,-0.02,0.26,-1.02,0.77,1
1.47,-1.08,1.98,0.91,1.01,1.25,2.74,2.17,5.25,3.76,4.67,2.97,2.19,2.95,2.11,0.76,-2.13,0.53,0.20,2.16,0.16,1
1.03,1.29,1.47,0.39,3.09,3.51,5.46,6.32,5.08,4.48,-0.03,-0.29,-0.48,1.13,0.56,0.97,-1.05,1.03,-0.05,-0.86,-0.01,1
0.06,1.10,-0.55,1.49,0.94,4.29,5.37,5.09,5.39,3.85,4.14,0.47,0.95,-0.36,1.59,0.08,-0.23,0.26,-0.41,-0.26,1.39,1
-0.75,0.45,0.06,1.21,2.98,2.04,5.44,3.18,4.33,2.92,3.04,2.59,0.71,0.26,0.89,0.22,-1.50,-1.16,1.18,0.51,-0.35,1
-0.28,1.52,1.96,1.12,0.06,1.39,3.82,2.74,4.58,4.23,7.46,3.46,2.26,2.73,1.04,0.87,2.13,2.01,0.70,-1.50,0.19,1
-0.62,0.75,0.20,0.48,0.89,0.98,1.85,3.40,3.76,4.47,6.78,3.69,3.29,2.07,1.47,1.54,-2.18,-1.56,-0.21,-0.41,2.10,1
0.27,2.67,0.96,2.67,3.44,5.53,6.85,5.59,3.14,2.79,1.49,0.23,-0.13,0.35,0.92,-1.29,0.81,-0.04,0.20,-2.02,-1.57,1
-0.67,1.67,1.55,4.06,3.58,5.12,4.88,3.94,4.76,3.84,2.58,1.61,1.51,0.74,0.81,0.85,0.09,1.20,1.44,-1.33,-1.26,1
1.11,-0.89,-2.79,-0.41,0.59,0.15,3.55,3.48,5.43,6.22,5.21,2.81,3.61,0.62,2.58,1.02,0.50,0.16,0.33,1.72,1.36,1
-0.94,1.39,1.69,0.60,3.45,2.99,5.45,4.05,2.39,4.87,3.18,0.35,3.02,-0.07,-0.95,-0.09,0.76,-0.59,-2.90,-0.72,0.26,1
0.16,0.81,0.72,2.32,-0.26,2.43,4.33,3.89,4.25,5.60,3.89,4.37,2.82,1.99,0.65,1.96,0.38,0.44,0.83,1.86,0.65,1
1.96,-0.52,0.12,0.64,0.83,1.04,2.93,3.55,4.61,4.70,5.30,3.49,2.69,2.31,-0.05,0.01,-1.90,0.03,0.74,-2.09,0.47,1
0.25,2.29,2.25,0.82,2.50,4.56,4.39,4.96,2.99,4.19,0.91,0.74,0.23,3.16,-1.45,-1.22,-0.21,-1.40,-1.67,0.53,0.58,1
-0.76,0.51,0.82,0.83,2.20,3.88,4.26,3.97,3.61,4.50,3.39,1.21,2.22,0.12,-0.20,0.35,2.44,-0.43,-0.50,1.15,0.07,1
1.27,-0.36,-0.15,3.61,3.10,3.13,6.50,2.48,2.65,3.96,3.37,3.68,0.59,0.39,0.33,1.08,0.52,-0.29,0.08,-1.59,-2.10,1
0.74,1.20,2.28,2.44,0.99,4.74,3.25,3.33,4.86,3.78,5.15,3.35,0.97,1.22,-1.16,-0.33,0.71,-0.68,0.81,-0.17,-0.14,1
1.08,1.21,0.84,2.83,4.13,3.80,5.58,3.46,3.65,4.25,2.78,1.56,0.49,1.52,1.18,1.64,-1.63,-0.57,0.25,-0.52,1.00,1
-1.35,0.93,1.37,2.13,1.44,1.51,3.39,3.74,3.95,3.23,4.49,4.43,3.43,3.20,1.37,-0.46,-1.48,2.16,0.28,-0.45,2.36,1
-0.63,0.96,-0.60,1.58,-0.06,1.36,2.67,3.84,5.79,5.37,6.00,4.48,1.74,4.65,1.63,1.60,0.85,-2.67,0.50,-0.45,1.93,1
-0.61,-0.73,-0.30,2.10,0.59,3.51,5.82,6.14,3.71,3.42,4.91,1.85,2.47,1.46,1.73,2.04,-2.09,0.45,2.07,0.58,0.32,1
0.10,-0.10,1.60,3.49,4.42,6.39,5.44,4.98,3.87,2.34,2.42,-0.49,0.11,1.36,-0.58,-0.21,-0.49,-0.40,-0.40,1.58,-0.60,1
-0.48,0.28,1.19,3.06,4.61,5.92,4.69,5.65,5.79,1.74,1.85,1.08,-1.60,-0.46,0.26,-0.64,-0.61,-0.28,0.90,-0.62,1.17,1
0.68,1.19,1.86,0.73,4.91,2.82,6.46,5.29,4.45,2.91,3.81,1.34,0.83,1.54,1.10,-0.52,0.23,-0.16,-0.75,-0.29,0.29,1
0.65,3.40,1.86,2.36,3.22,3.22,6.83,3.59,4.24,3.14,1.68,3.12,2.03,0.21,1.58,-0.33,0.16,-0.59,1.41,-2.55,0.53,1
0.39,1.67,-0.35,2.28,0.82,2.52,1.30,4.00,3.73,4.19,3.82,4.66,1.31,3.91,3.66,0.29,1.52,0.72,0.14,1.62,-0.53,1
-0.54,2.21,2.91,3.18,4.54,6.26,4.96,3.52,6.88,2.19,3.82,1.51,1.22,1.74,0.81,0.02,-1.14,2.31,1.04,-1.11,0.26,1
2.08,-0.78,1.20,0.15,2.26,2.66,5.25,5.21,3.87,3.97,2.69,2.08,3.04,-0.40,1.57,-0.12,1.17,-0.63,-0.31,-1.39,0.20,1
1.47,0.84,1.14,3.23,4.50,2.05,3.98,5.03,3.90,3.01,4.43,1.75,0.38,-1.08,0.36,0.75,-1.70,-0.38,-0.51,-0.51,1.41,1
-0.22,2.00,2.09,0.66,4.74,3.42,6.67,4.17,5.56,2.43,2.55,2.49,0.43,0.57,2.36,0.73,0.49,0.31,-0.79,0.74,0.41,1
-0.61,0.33,-0.15,0.53,3.37,1.33,4.13,4.74,3.40,2.82,5.11,2.95,2.78,3.04,-0.14,1.87,0.06,0.56,-0.36,-0.83,0.49,1
0.46,0.30,-0.03,-0.03,-0.07,2.75,3.81,2.44,3.77,2.49,4.71,5.67,3.03,2.36,1.47,-0.36,-0.08,0.32,-0.70,-0.47,-0.48,1
-0.08,-1.16,2.75,2.20,0.06,1.94,5.98,2.30,3.61,2.79,4.23,3.06,4.62,-1.00,0.83,1.17,-1.00,-0.40,-1.22,-0.03,-0.06,1
-1.76,-0.29,0.68,0.05,1.21,1.18,1.74,3.30,4.67,5.06,5.20,5.51,3.56,2.12,1.13,0.35,1.31,-0.13,0.05,-0.79,0.95,1
-1.03,-0.20,0.94,1.09,0.99,1.66,3.42,3.06,2.70,5.57,5.08,3.81,3.47,2.05,1.28,-1.02,0.55,0.53,-0.86,0.99,0.12,1
0.74,0.91,0.90,1.69,3.48,3.75,5.29,4.05,3.31,5.81,2.16,5.23,2.76,1.07,0.32,-0.85,1.70,1.45,-0.74,0.49,1.35,1
0.08,1.83,2.13,5.75,4.72,5.40,5.86,5.09,3.76,3.34,3.72,1.95,1.17,-1.48,-1.32,0.76,-1.40,0.07,-0.68,0.32,-0.24,1
0.79,0.86,-0.68,-0.92,-1.60,-0.11,2.09,2.18,4.40,5.69,4.87,5.55,5.16,3.20,1.73,0.24,1.39,-1.42,-0.25,-1.83,0.70,1
-0.24,-0.73,0.12,1.46,2.68,5.14,4.40,3.02,3.53,4.94,3.57,2.69,1.15,0.84,0.96,-0.28,-0.73,-1.03,-0.49,0.68,0.05,1
0.25,0.70,4.14,1.24,4.36,4.93,5.60,5.50,4.58,3.51,-0.03,0.63,0.79,0.47,-1.11,1.27,0.24,1.82,1.10,-0.94,0.22,1
-0.19,1.21,1.95,2.82,3.37,4.26,6.37,3.41,2.18,1.90,3.37,0.13,1.83,1.88,1.01,0.74,0.24,-0.41,0.58,1.84,0.07,1
1.51,-0.88,1.61,1.47,0.60,2.12,2.75,4.48,4.93,4.11,5.22,4.60,1.75,1.17,1.50,1.29,-0.96,-0.68,0.40,-0.25,-1.31,1
0.37,0.44,1.32,2.31,2.20,0.40,2.43,3.88,4.41,3.67,4.27,4.47,2.18,2.45,-1.28,1.36,-0.30,0.90,-0.51,0.31,0.01,1
-0.97,2.05,1.00,2.00,1.59,3.26,5.11,4.98,3.12,4.13,2.68,1.81,1.86,0.63,1.10,1.08,0.62,-1.02,-0.52,-1.76,1.26,1
-0.71,0.15,0.85,-0.21,0.77,0.92,1.00,5.47,4.07,4.54,2.89,4.50,4.62,2.97,2.24,1.62,0.30,0.08,-0.09,0.81,-0.49,1
-1.60,1.41,-1.31,1.88,2.40,2.42,3.85,4.03,3.42,5.80,4.82,4.61,1.25,2.16,0.69,0.71,-1.28,0.51,-0.24,-0.04,-1.20,1
0.95,-0.79,1.64,2.23,4.72,2.83,5.75,4.06,3.47,4.63,2.89,3.08,0.33,0.16,0.67,0.20,-0.34,-1.11,1.58,0.68,-0.65,1
-0.73,-0.15,0.19,-0.90,0.84,2.28,4.00,1.22,3.49,4.37,5.16,4.22,3.90,3.57,2.23,-0.69,-1.05,0.61,1.29,-1.12,-0.77,1
1.27,1.25,0.04,4.49,3.97,4.58,6.10,4.64,4.26,3.93,1.37,1.15,-1.04,-0.24,1.26,0.00,2.04,-0.29,-2.15,-0.16,0.00,1
-0.03,0.76,0.38,1.69,-0.69,0.80,3.00,2.11,3.25,6.14,4.81,3.56,1.66,3.01,1.22,0.36,-0.45,0.06,-0.06,1.38,0.54,1
